Blockchain Project,Channel Name,Channel Link,Published At SQL,Views,Likes,Comments,Engagement (Likes + Comments)
Celestia,iRV5uM25mkU,https://www.youtube.com/channel/iRV5uM25mkU,2023-10-22,120,0,0,0
Celestia,378MPcJ0lFg,https://www.youtube.com/channel/378MPcJ0lFg,2023-10-22,0,0,0,0
Celestia,F-0pwXTcgK8,https://www.youtube.com/channel/F-0pwXTcgK8,2023-10-22,2450,0,0,0
Celestia,76TX_lJIxFg,https://www.youtube.com/channel/76TX_lJIxFg,2023-10-22,2040,0,0,0
Celestia,4uYzTTFaK8o,https://www.youtube.com/channel/4uYzTTFaK8o,2023-10-22,80,0,0,0
Celestia,UTm-p3FPLCw,https://www.youtube.com/channel/UTm-p3FPLCw,2023-10-22,1810,0,0,0
Celestia,6u_fTy8Zoxc,https://www.youtube.com/channel/6u_fTy8Zoxc,2023-10-22,940,0,0,0
Celestia,NZ977n7eP1s,https://www.youtube.com/channel/NZ977n7eP1s,2023-10-22,2490,0,0,0
Celestia,taQXfU5oCmI,https://www.youtube.com/channel/taQXfU5oCmI,2023-10-22,330,0,0,0
Celestia,FxHC6icoUtM,https://www.youtube.com/channel/FxHC6icoUtM,2023-10-22,533900,0,0,0
Celestia,hGmTkucgvwg,https://www.youtube.com/channel/hGmTkucgvwg,2023-10-22,4360,0,0,0
Celestia,KEN RBLX,https://www.youtube.com/channel/KENRBLX,2023-10-23,50257380,2047140,40140,2087280
Celestia,Vlad Savchuk,https://www.youtube.com/channel/VladSavchuk,2023-10-23,4314260,254110,82400,336510
Celestia,Shawn Ryan Show,https://www.youtube.com/channel/ShawnRyanShow,2023-10-23,5871130,254790,15160,269950
Celestia,Daily Dose Of Wisdom,https://www.youtube.com/channel/DailyDoseOfWisdom,2023-10-23,3999600,105070,45370,150440
Celestia,CookieBlox,https://www.youtube.com/channel/CookieBlox,2023-10-23,2143900,24430,1470,25900
Celestia,Origins Explained,https://www.youtube.com/channel/OriginsExplained,2023-10-23,555620,14170,1260,15430
Celestia,MidGame,https://www.youtube.com/channel/MidGame,2023-10-23,645710,13530,1630,15160
Celestia,AI Genesis,https://www.youtube.com/channel/AIGenesis,2023-10-23,302950,10740,1060,11800
Celestia,La Mejor Estrategia Criptomonedas,https://www.youtube.com/channel/LaMejorEstrategiaCriptomonedas,2023-10-23,123820,9300,480,9780
Celestia,Dan Cummins Presents: Bad Magic Productions,https://www.youtube.com/channel/DanCumminsPresents:BadMagicProductions,2023-10-23,291800,6360,1100,7460
Celestia,Świat Krypto,https://www.youtube.com/channel/ŚwiatKrypto,2023-10-23,98930,2910,90,3000
Celestia,VoskCoin,https://www.youtube.com/channel/VoskCoin,2023-10-23,46870,1840,140,1980
Celestia,Criptomacondo,https://www.youtube.com/channel/Criptomacondo,2023-10-23,23270,1460,490,1950
Celestia,XRP AL DIA,https://www.youtube.com/channel/XRPALDIA,2023-10-23,50160,1750,60,1810
Celestia,Koszary Tradingu,https://www.youtube.com/channel/KoszaryTradingu,2023-10-23,31760,1130,110,1240
Celestia,Bleeves Crypto,https://www.youtube.com/channel/BleevesCrypto,2023-10-23,6960,1110,40,1150
Celestia,Club Cripto,https://www.youtube.com/channel/ClubCripto,2023-10-23,9470,1050,30,1080
Celestia,SSM Crypto,https://www.youtube.com/channel/SSMCrypto,2023-10-23,12850,680,250,930
Celestia,Satoshi Factory,https://www.youtube.com/channel/SatoshiFactory,2023-10-23,7700,550,70,620
Celestia,Crypto Growth,https://www.youtube.com/channel/CryptoGrowth,2023-10-23,11410,560,60,620
Celestia,Buffalo Modular,https://www.youtube.com/channel/BuffaloModular,2023-10-23,24010,420,150,570
Celestia,Jarys,https://www.youtube.com/channel/Jarys,2023-10-23,9870,400,80,480
Celestia,Perfect Player,https://www.youtube.com/channel/PerfectPlayer,2023-10-23,7550,310,90,400
Celestia,Mystery of Crypto,https://www.youtube.com/channel/MysteryofCrypto,2023-10-23,5310,280,0,280
Celestia,CSHL Leading Strand,https://www.youtube.com/channel/CSHLLeadingStrand,2023-10-23,9170,140,0,140
Celestia,N9 Official,https://www.youtube.com/channel/N9Official,2023-10-23,1800,70,10,80
Celestia,ALIO Reads 4U,https://www.youtube.com/channel/ALIOReads4U,2023-10-23,770,50,20,70
Celestia,NYSenate,https://www.youtube.com/channel/NYSenate,2023-10-23,4110,30,0,30
Celestia,PCwXI0iHpmI,https://www.youtube.com/channel/PCwXI0iHpmI,2023-10-23,1130,0,0,0
Celestia,GETZVHmbDKo,https://www.youtube.com/channel/GETZVHmbDKo,2023-10-23,1050,0,0,0
Celestia,Sskv1l46kho,https://www.youtube.com/channel/Sskv1l46kho,2023-10-23,10740,0,0,0
Celestia,aIioEWks_9M,https://www.youtube.com/channel/aIioEWks_9M,2023-10-23,254110,0,0,0
Celestia,u7TnQ5xgFyQ,https://www.youtube.com/channel/u7TnQ5xgFyQ,2023-10-23,254790,0,0,0
Celestia,2vTdWBzhPNE,https://www.youtube.com/channel/2vTdWBzhPNE,2023-10-23,105070,0,0,0
Celestia,v6L6LmmQOwc,https://www.youtube.com/channel/v6L6LmmQOwc,2023-10-23,13530,0,0,0
Celestia,GqPcFsOQoU4,https://www.youtube.com/channel/GqPcFsOQoU4,2023-10-23,420,0,0,0
Celestia,f6SFm-WTh3k,https://www.youtube.com/channel/f6SFm-WTh3k,2023-10-23,0,0,0,0
Celestia,SptpAj5vkWY,https://www.youtube.com/channel/SptpAj5vkWY,2023-10-23,1110,0,0,0
Celestia,kTtcmJOaBiA,https://www.youtube.com/channel/kTtcmJOaBiA,2023-10-23,140,0,0,0
Celestia,3O5hqiWAGS0,https://www.youtube.com/channel/3O5hqiWAGS0,2023-10-23,30,0,0,0
Celestia,0Rb1fAR2f10,https://www.youtube.com/channel/0Rb1fAR2f10,2023-10-23,2910,0,0,0
Celestia,Uuw_VWXutS4,https://www.youtube.com/channel/Uuw_VWXutS4,2023-10-23,400,0,0,0
Celestia,7Q5Bi3QVFl0,https://www.youtube.com/channel/7Q5Bi3QVFl0,2023-10-23,1460,0,0,0
Celestia,SBfXUs1X8Mg,https://www.youtube.com/channel/SBfXUs1X8Mg,2023-10-23,310,0,0,0
Celestia,TaYRQ3IEp30,https://www.youtube.com/channel/TaYRQ3IEp30,2023-10-23,550,0,0,0
Celestia,qSWYH0FrcJs,https://www.youtube.com/channel/qSWYH0FrcJs,2023-10-23,280,0,0,0
Celestia,IGjGZbXBtEg,https://www.youtube.com/channel/IGjGZbXBtEg,2023-10-23,9300,0,0,0
Celestia,jgQ_OcPcGv8,https://www.youtube.com/channel/jgQ_OcPcGv8,2023-10-23,1750,0,0,0
Celestia,hRj69oEJtS8,https://www.youtube.com/channel/hRj69oEJtS8,2023-10-23,1840,0,0,0
Celestia,NDSjJAtsuKI,https://www.youtube.com/channel/NDSjJAtsuKI,2023-10-23,680,0,0,0
Celestia,yV5AVojnlVU,https://www.youtube.com/channel/yV5AVojnlVU,2023-10-23,560,0,0,0
Celestia,MvJqEPLPt_M,https://www.youtube.com/channel/MvJqEPLPt_M,2023-10-23,2047140,0,0,0
Celestia,AKmQ97nuVRE,https://www.youtube.com/channel/AKmQ97nuVRE,2023-10-23,24430,0,0,0
Celestia,mAv2oePA-SQ,https://www.youtube.com/channel/mAv2oePA-SQ,2023-10-23,14170,0,0,0
Celestia,9kkxBcdMEgg,https://www.youtube.com/channel/9kkxBcdMEgg,2023-10-23,6360,0,0,0
Celestia,fuXcGAe_3ow,https://www.youtube.com/channel/fuXcGAe_3ow,2023-10-23,50,0,0,0
Celestia,Melee Stats,https://www.youtube.com/channel/MeleeStats,2023-10-24,2443250,94050,5480,99530
Celestia,DYKG Clips,https://www.youtube.com/channel/DYKGClips,2023-10-24,2688800,26140,1600,27740
Celestia,Crypto Mighelle,https://www.youtube.com/channel/CryptoMighelle,2023-10-24,221820,11270,410,11680
Celestia,Crypto India I क्रिप्टो इंडिया,https://www.youtube.com/channel/CryptoIndiaIक्रिप्टोइंडिया,2023-10-24,112510,9600,690,10290
Celestia,Neeves Knives,https://www.youtube.com/channel/NeevesKnives,2023-10-24,136980,4850,620,5470
Celestia,CryptoHindi,https://www.youtube.com/channel/CryptoHindi,2023-10-24,84570,3440,280,3720
Celestia,El Rincón Crypto,https://www.youtube.com/channel/ElRincónCrypto,2023-10-24,27520,2320,560,2880
Celestia,Touch Me Not,https://www.youtube.com/channel/TouchMeNot,2023-10-24,70680,2020,460,2480
Celestia,Jordi in Cryptoland,https://www.youtube.com/channel/JordiinCryptoland,2023-10-24,31820,1980,230,2210
Celestia,Charflapper,https://www.youtube.com/channel/Charflapper,2023-10-24,345520,1770,420,2190
Celestia,Crypto Lush,https://www.youtube.com/channel/CryptoLush,2023-10-24,36890,1250,270,1520
Celestia,Criptomacondo,https://www.youtube.com/channel/Criptomacondo,2023-10-24,11040,1000,310,1310
Celestia,CryptoTelugu,https://www.youtube.com/channel/CryptoTelugu,2023-10-24,24840,980,220,1200
Celestia,"Dawn's Life, over 40","https://www.youtube.com/channel/Dawn'sLife,over40",2023-10-24,84580,0,1060,1060
Celestia,SONU CRYPTO,https://www.youtube.com/channel/SONUCRYPTO,2023-10-24,16790,970,70,1040
Celestia,CryptoEnglish,https://www.youtube.com/channel/CryptoEnglish,2023-10-24,28460,790,80,870
Celestia,Stakecito,https://www.youtube.com/channel/Stakecito,2023-10-24,16730,440,110,550
Celestia,Coinbase,https://www.youtube.com/channel/Coinbase,2023-10-24,10940,440,0,440
Celestia,JetBrains,https://www.youtube.com/channel/JetBrains,2023-10-24,3870,90,0,90
Celestia,Fidelity Center for Applied Technology,https://www.youtube.com/channel/FidelityCenterforAppliedTechnology,2023-10-24,1210,30,0,30
Celestia,kopakupi Crypto Income,https://www.youtube.com/channel/kopakupiCryptoIncome,2023-10-24,790,20,0,20
Celestia,Derm Club Podcast with Dr. Hannah Kopelman,https://www.youtube.com/channel/DermClubPodcastwithDr.HannahKopelman,2023-10-24,1060,10,0,10
Celestia,PEI- Genesis,https://www.youtube.com/channel/PEI-Genesis,2023-10-24,1230,0,0,0
Celestia,Lithia Hyundai of Fresno,https://www.youtube.com/channel/LithiaHyundaiofFresno,2023-10-24,290,0,0,0
Celestia,WorldClassics,https://www.youtube.com/channel/WorldClassics,2023-10-24,660,0,0,0
Celestia,Earn By Crypto (Official),https://www.youtube.com/channel/EarnByCrypto(Official),2023-10-24,660,0,0,0
Celestia,Fux_nomTK0A,https://www.youtube.com/channel/Fux_nomTK0A,2023-10-24,94050,0,0,0
Celestia,adZ4z18SHEI,https://www.youtube.com/channel/adZ4z18SHEI,2023-10-24,0,0,0,0
Celestia,ynLqwN_UF-c,https://www.youtube.com/channel/ynLqwN_UF-c,2023-10-24,26140,0,0,0
Celestia,lyNkgJbaPA4,https://www.youtube.com/channel/lyNkgJbaPA4,2023-10-24,4850,0,0,0
Celestia,EaVTPb2pG3Y,https://www.youtube.com/channel/EaVTPb2pG3Y,2023-10-24,90,0,0,0
Celestia,jUz8se3M4PA,https://www.youtube.com/channel/jUz8se3M4PA,2023-10-24,30,0,0,0
Celestia,_JLQ3xTiWxY,https://www.youtube.com/channel/_JLQ3xTiWxY,2023-10-24,10,0,0,0
Celestia,lO3ta2Utxvo,https://www.youtube.com/channel/lO3ta2Utxvo,2023-10-24,0,0,0,0
Celestia,G-PgRR7kt78,https://www.youtube.com/channel/G-PgRR7kt78,2023-10-24,0,0,0,0
Celestia,n3Lkc6w9-YI,https://www.youtube.com/channel/n3Lkc6w9-YI,2023-10-24,9600,0,0,0
Celestia,QN9-likVMGQ,https://www.youtube.com/channel/QN9-likVMGQ,2023-10-24,1000,0,0,0
Celestia,gfvNm4_bmFY,https://www.youtube.com/channel/gfvNm4_bmFY,2023-10-24,440,0,0,0
Celestia,0a5vnpqGeAs,https://www.youtube.com/channel/0a5vnpqGeAs,2023-10-24,790,0,0,0
Celestia,HBR-vdg1vVU,https://www.youtube.com/channel/HBR-vdg1vVU,2023-10-24,3440,0,0,0
Celestia,C95BWwJbRXI,https://www.youtube.com/channel/C95BWwJbRXI,2023-10-24,11270,0,0,0
Celestia,yWfyzET6qxs,https://www.youtube.com/channel/yWfyzET6qxs,2023-10-24,980,0,0,0
Celestia,YBuNTecrXl4,https://www.youtube.com/channel/YBuNTecrXl4,2023-10-24,2320,0,0,0
Celestia,cgCEOH1TLOE,https://www.youtube.com/channel/cgCEOH1TLOE,2023-10-24,0,0,0,0
Celestia,TOpGb-muJwk,https://www.youtube.com/channel/TOpGb-muJwk,2023-10-24,1250,0,0,0
Celestia,SWFIZ6OslP8,https://www.youtube.com/channel/SWFIZ6OslP8,2023-10-24,970,0,0,0
Celestia,BAZSyfodZlM,https://www.youtube.com/channel/BAZSyfodZlM,2023-10-24,1980,0,0,0
Celestia,mknw7VAi3Qg,https://www.youtube.com/channel/mknw7VAi3Qg,2023-10-24,440,0,0,0
Celestia,o3sW2a-Xx8I,https://www.youtube.com/channel/o3sW2a-Xx8I,2023-10-24,0,0,0,0
Celestia,bYaFmtacUsI,https://www.youtube.com/channel/bYaFmtacUsI,2023-10-24,1770,0,0,0
Celestia,1zBnL0flRDE,https://www.youtube.com/channel/1zBnL0flRDE,2023-10-24,2020,0,0,0
Celestia,UegwfQV4SeE,https://www.youtube.com/channel/UegwfQV4SeE,2023-10-24,0,0,0,0
Celestia,Paulogia,https://www.youtube.com/channel/Paulogia,2023-10-25,800870,50360,10100,60460
Celestia,Theresa is Dead,https://www.youtube.com/channel/TheresaisDead,2023-10-25,261800,15700,1630,17330
Celestia,Seiishizo,https://www.youtube.com/channel/Seiishizo,2023-10-25,524830,9850,970,10820
Celestia,Koinonia House,https://www.youtube.com/channel/KoinoniaHouse,2023-10-25,131520,5150,280,5430
Celestia,Tabraiz Shams,https://www.youtube.com/channel/TabraizShams,2023-10-25,64000,3450,540,3990
Celestia,Cryptocito | Daily Cosmos & Crypto News  ⚛️,https://www.youtube.com/channel/Cryptocito|DailyCosmos&CryptoNews⚛️,2023-10-25,48820,2490,580,3070
Celestia,caR_6,https://www.youtube.com/channel/caR_6,2023-10-25,71330,2110,380,2490
Celestia,Techie Home,https://www.youtube.com/channel/TechieHome,2023-10-25,71430,1740,560,2300
Celestia,Airdrop Alert Daily: News & Updates,https://www.youtube.com/channel/AirdropAlertDaily:News&Updates,2023-10-25,30100,1470,340,1810
Celestia,QNERailroad,https://www.youtube.com/channel/QNERailroad,2023-10-25,17030,1180,280,1460
Celestia,U_Crypto HINDI,https://www.youtube.com/channel/U_CryptoHINDI,2023-10-25,18400,1040,420,1460
Celestia,RoXolid Productions,https://www.youtube.com/channel/RoXolidProductions,2023-10-25,22280,820,580,1400
Celestia,0xResearch,https://www.youtube.com/channel/0xResearch,2023-10-25,7960,320,60,380
Celestia,Crypto Magic,https://www.youtube.com/channel/CryptoMagic,2023-10-25,11680,240,140,380
Celestia,wanwap,https://www.youtube.com/channel/wanwap,2023-10-25,11820,150,200,350
Celestia,Earnings Alpha,https://www.youtube.com/channel/EarningsAlpha,2023-10-25,9250,280,60,340
Celestia,Modern Stoicism,https://www.youtube.com/channel/ModernStoicism,2023-10-25,16780,330,10,340
Celestia,IndieBio,https://www.youtube.com/channel/IndieBio,2023-10-25,17260,290,40,330
Celestia,Nazmul Network,https://www.youtube.com/channel/NazmulNetwork,2023-10-25,4550,210,40,250
Celestia,EV Rider,https://www.youtube.com/channel/EVRider,2023-10-25,4630,160,40,200
Celestia,Kapt minero Channel,https://www.youtube.com/channel/KaptmineroChannel,2023-10-25,5120,30,120,150
Celestia,Technical Sanjit,https://www.youtube.com/channel/TechnicalSanjit,2023-10-25,3330,130,0,130
Celestia,0xTalks,https://www.youtube.com/channel/0xTalks,2023-10-25,860,90,10,100
Celestia,Ceilume,https://www.youtube.com/channel/Ceilume,2023-10-25,8200,70,0,70
Celestia,Degen Alpha,https://www.youtube.com/channel/DegenAlpha,2023-10-25,1740,70,0,70
Celestia,GRAILE AI,https://www.youtube.com/channel/GRAILEAI,2023-10-25,2520,50,0,50
Celestia,WFEB News,https://www.youtube.com/channel/WFEBNews,2023-10-25,10730,10,30,40
Celestia,Tech Help In Hindi,https://www.youtube.com/channel/TechHelpInHindi,2023-10-25,6790,0,40,40
Celestia,Conference of State Bank Supervisors,https://www.youtube.com/channel/ConferenceofStateBankSupervisors,2023-10-25,8750,20,0,20
Celestia,Global Disability Innovation Hub,https://www.youtube.com/channel/GlobalDisabilityInnovationHub,2023-10-25,170,10,0,10
Celestia,ABC4 Utah,https://www.youtube.com/channel/ABC4Utah,2023-10-25,3870,0,10,10
Celestia,WorldClassics,https://www.youtube.com/channel/WorldClassics,2023-10-25,570,0,10,10
Celestia,Conduit Ministries,https://www.youtube.com/channel/ConduitMinistries,2023-10-25,230,0,0,0
Celestia,IU South Bend Civil Rights Heritage Center,https://www.youtube.com/channel/IUSouthBendCivilRightsHeritageCenter,2023-10-25,180,0,0,0
Celestia,Grace Community Outreach Centre,https://www.youtube.com/channel/GraceCommunityOutreachCentre,2023-10-25,290,0,0,0
Celestia,dL9OSZzcqEc,https://www.youtube.com/channel/dL9OSZzcqEc,2023-10-25,90,0,0,0
Celestia,f9Jo2YMGkWI,https://www.youtube.com/channel/f9Jo2YMGkWI,2023-10-25,320,0,0,0
Celestia,F6SipUfv1HE,https://www.youtube.com/channel/F6SipUfv1HE,2023-10-25,0,0,0,0
Celestia,ZIW6KhddwKw,https://www.youtube.com/channel/ZIW6KhddwKw,2023-10-25,70,0,0,0
Celestia,pFxFxyOEKto,https://www.youtube.com/channel/pFxFxyOEKto,2023-10-25,9850,0,0,0
Celestia,MMnprawmXak,https://www.youtube.com/channel/MMnprawmXak,2023-10-25,50360,0,0,0
Celestia,N-SQCp06csk,https://www.youtube.com/channel/N-SQCp06csk,2023-10-25,820,0,0,0
Celestia,HRFQlv_tYlI,https://www.youtube.com/channel/HRFQlv_tYlI,2023-10-25,5150,0,0,0
Celestia,bvLL__Y6Ppg,https://www.youtube.com/channel/bvLL__Y6Ppg,2023-10-25,10,0,0,0
Celestia,Ed-XQegxYic,https://www.youtube.com/channel/Ed-XQegxYic,2023-10-25,290,0,0,0
Celestia,BHu6V4RrWAg,https://www.youtube.com/channel/BHu6V4RrWAg,2023-10-25,1180,0,0,0
Celestia,BFnY9MLqVQ8,https://www.youtube.com/channel/BFnY9MLqVQ8,2023-10-25,160,0,0,0
Celestia,lMZgpJ1fF_A,https://www.youtube.com/channel/lMZgpJ1fF_A,2023-10-25,20,0,0,0
Celestia,USEAxtD-0Dw,https://www.youtube.com/channel/USEAxtD-0Dw,2023-10-25,0,0,0,0
Celestia,eWXJPyWRnjM,https://www.youtube.com/channel/eWXJPyWRnjM,2023-10-25,0,0,0,0
Celestia,PiH31TUFALs,https://www.youtube.com/channel/PiH31TUFALs,2023-10-25,0,0,0,0
Celestia,kfvarchGgug,https://www.youtube.com/channel/kfvarchGgug,2023-10-25,0,0,0,0
Celestia,QlchAKC_w8g,https://www.youtube.com/channel/QlchAKC_w8g,2023-10-25,50,0,0,0
Celestia,KLQaZQ73QPA,https://www.youtube.com/channel/KLQaZQ73QPA,2023-10-25,2490,0,0,0
Celestia,92WoG5bQQmQ,https://www.youtube.com/channel/92WoG5bQQmQ,2023-10-25,1740,0,0,0
Celestia,7Jr_9JHHatk,https://www.youtube.com/channel/7Jr_9JHHatk,2023-10-25,3450,0,0,0
Celestia,-yzhErG6sKk,https://www.youtube.com/channel/-yzhErG6sKk,2023-10-25,1040,0,0,0
Celestia,AMSslvPu-NU,https://www.youtube.com/channel/AMSslvPu-NU,2023-10-25,240,0,0,0
Celestia,UT6Aq3in47c,https://www.youtube.com/channel/UT6Aq3in47c,2023-10-25,30,0,0,0
Celestia,F0OtoW9TXFE,https://www.youtube.com/channel/F0OtoW9TXFE,2023-10-25,0,0,0,0
Celestia,ClpMwbpHqR8,https://www.youtube.com/channel/ClpMwbpHqR8,2023-10-25,1470,0,0,0
Celestia,AoeI7GjD4TQ,https://www.youtube.com/channel/AoeI7GjD4TQ,2023-10-25,70,0,0,0
Celestia,t_onIwkIobM,https://www.youtube.com/channel/t_onIwkIobM,2023-10-25,130,0,0,0
Celestia,iIqsWiQ9TpM,https://www.youtube.com/channel/iIqsWiQ9TpM,2023-10-25,210,0,0,0
Celestia,Pbch9O3Me_Q,https://www.youtube.com/channel/Pbch9O3Me_Q,2023-10-25,0,0,0,0
Celestia,2EVNhno8akA,https://www.youtube.com/channel/2EVNhno8akA,2023-10-25,150,0,0,0
Celestia,NPUMhxxPeXo,https://www.youtube.com/channel/NPUMhxxPeXo,2023-10-25,2110,0,0,0
Celestia,IK5Xo47zqzk,https://www.youtube.com/channel/IK5Xo47zqzk,2023-10-25,330,0,0,0
Celestia,3BuXXoGppRQ,https://www.youtube.com/channel/3BuXXoGppRQ,2023-10-25,15700,0,0,0
Celestia,ei0py9VIt3M,https://www.youtube.com/channel/ei0py9VIt3M,2023-10-25,0,0,0,0
Celestia,Honkai: Star Rail,https://www.youtube.com/channel/Honkai:StarRail,2023-10-26,46283790,703140,14850,717990
Celestia,CryptoGG {Lm},https://www.youtube.com/channel/CryptoGG{Lm},2023-10-26,197500,11030,1330,12360
Celestia,Josh Snares,https://www.youtube.com/channel/JoshSnares,2023-10-26,47310,3730,440,4170
Celestia,BwithTea,https://www.youtube.com/channel/BwithTea,2023-10-26,191520,2230,380,2610
Celestia,Mingo Airdrop,https://www.youtube.com/channel/MingoAirdrop,2023-10-26,54230,1940,460,2400
Celestia,Airdrop Alert Daily,https://www.youtube.com/channel/AirdropAlertDaily,2023-10-26,27240,1670,420,2090
Celestia,Crypto Podróże,https://www.youtube.com/channel/CryptoPodróże,2023-10-26,26020,1500,470,1970
Celestia,Defi Geek,https://www.youtube.com/channel/DefiGeek,2023-10-26,11820,1340,420,1760
Celestia,SONU CRYPTO,https://www.youtube.com/channel/SONUCRYPTO,2023-10-26,28110,1350,320,1670
Celestia,CryptoTelugu,https://www.youtube.com/channel/CryptoTelugu,2023-10-26,30230,1280,140,1420
Celestia,Crypto Jams,https://www.youtube.com/channel/CryptoJams,2023-10-26,16150,1040,320,1360
Celestia,Journal du Coin,https://www.youtube.com/channel/JournalduCoin,2023-10-26,34010,1170,20,1190
Celestia,Withercraft,https://www.youtube.com/channel/Withercraft,2023-10-26,20670,790,280,1070
Celestia,Bustaaal,https://www.youtube.com/channel/Bustaaal,2023-10-26,11970,690,240,930
Celestia,TIỀN THUẬT TOÁN,https://www.youtube.com/channel/TIỀNTHUẬTTOÁN,2023-10-26,21150,540,0,540
Celestia,The Anh LDA,https://www.youtube.com/channel/TheAnhLDA,2023-10-26,6320,150,230,380
Celestia,For Health Scholars,https://www.youtube.com/channel/ForHealthScholars,2023-10-26,8930,330,40,370
Celestia,KTVB,https://www.youtube.com/channel/KTVB,2023-10-26,6590,230,40,270
Celestia,web3交互,https://www.youtube.com/channel/web3交互,2023-10-26,6030,160,100,260
Celestia,ПРО INVESTING,https://www.youtube.com/channel/ПРОINVESTING,2023-10-26,3490,150,60,210
Celestia,Dasu tech Telugu - for you,https://www.youtube.com/channel/DasutechTelugu-foryou,2023-10-26,1500,110,40,150
Celestia,The Blogging MA,https://www.youtube.com/channel/TheBloggingMA,2023-10-26,4250,120,30,150
Celestia,Nain Tech,https://www.youtube.com/channel/NainTech,2023-10-26,2800,80,50,130
Celestia,Life Issues,https://www.youtube.com/channel/LifeIssues,2023-10-26,11470,90,20,110
Celestia,New Scholars,https://www.youtube.com/channel/NewScholars,2023-10-26,6110,90,0,90
Celestia,InflowCX,https://www.youtube.com/channel/InflowCX,2023-10-26,4520,70,0,70
Celestia,Impactis,https://www.youtube.com/channel/Impactis,2023-10-26,840,30,0,30
Celestia,Naples Church of Christ,https://www.youtube.com/channel/NaplesChurchofChrist,2023-10-26,380,0,0,0
Celestia,LOINC,https://www.youtube.com/channel/LOINC,2023-10-26,320,0,0,0
Celestia,_BjmueHmZ1c,https://www.youtube.com/channel/_BjmueHmZ1c,2023-10-26,690,0,0,0
Celestia,xAvnVC1SZwY,https://www.youtube.com/channel/xAvnVC1SZwY,2023-10-26,70,0,0,0
Celestia,idtf_tIvJkg,https://www.youtube.com/channel/idtf_tIvJkg,2023-10-26,330,0,0,0
